Username,AverageAnnotation,ProfileInfo
angelnieto101,-0.47297297297297297,"['description: Zig Zag Dealer \xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa3\xef\xb8\x8f\xe2\x99\xa6\xef\xb8\x8f\xe2\x99\xa0\xef\xb8\x8f\n', 'followers: 472\n', 'following: 436\n', 'total tweet number: 7840\n', 'created_at: Thu Oct 25 20:59:22 +0000 2012\n', 'favorites_count: 1841\n', 'listed_count: 1\n']"
tomfricke,0.49295774647887325,"['description: Skier, photographer, Krystal 93 DJ, river rat, bicycle rider, Father, Grandfather, Colorado mountain bachelor sleeping nightly at 9500 ft above sea level.\n', 'followers: 603\n', 'following: 941\n', 'total tweet number: 2048\n', 'created_at: Fri Apr 10 16:35:53 +0000 2009\n', 'favorites_count: 24\n', 'listed_count: 12\n']"
GracaMutseyami,0.4666666666666667,"['description: no wasteman no cry\n', 'followers: 361\n', 'following: 1000\n', 'total tweet number: 4096\n', 'created_at: Fri Apr 06 10:27:54 +0000 2012\n', 'favorites_count: 6529\n', 'listed_count: 3\n']"
_jussstree,-0.26153846153846155,"['description: \n', 'followers: 709\n', 'following: 494\n', 'total tweet number: 5808\n', 'created_at: Fri Mar 28 22:16:53 +0000 2014\n', 'favorites_count: 2258\n', 'listed_count: 1\n']"
sayin_kAt,0.6081081081081081,"['description: No bullshit Friend | Mother | Owner @TAKCAM | SubChair @CalgaryStampede | Wife of @PATCO_Energy Pres | @LinkedIn Disicple | @Mud_Hero & @Spartan\n', 'followers: 1489\n', 'following: 992\n', 'total tweet number: 6071\n', 'created_at: Thu Jun 02 21:23:24 +0000 2011\n', 'favorites_count: 774\n', 'listed_count: 104\n']"
iEmyLife,1.5694444444444444,"['description: My Principle in Life is: (( To Truly Laugh, You Must Be Able To Take Your Pain, And Play With it! ))\n', 'followers: 745\n', 'following: 814\n', 'total tweet number: 25407\n', 'created_at: Wed Feb 20 10:50:56 +0000 2013\n', 'favorites_count: 0\n', 'listed_count: 2\n']"
HelenGavaghan,-0.5555555555555556,"['description: MCIoJ. Freelance & Ed. Science, People Politics.Former Wash.DC corr.& tech. news ed. New Scientist. Ed. Clinica. Wrote history EUMETSAT & http://t.co/yuI8VtRnNC\n', 'followers: 608\n', 'following: 1610\n', 'total tweet number: 29337\n', 'created_at: Wed Nov 05 07:48:02 +0000 2008\n', 'favorites_count: 948\n', 'listed_count: 82\n']"
Tadpole_03,-0.2222222222222222,"['description: SC: shymarie3 IG: shymarie3\n', 'followers: 705\n', 'following: 568\n', 'total tweet number: 22302\n', 'created_at: Fri Jul 30 01:10:41 +0000 2010\n', 'favorites_count: 4396\n', 'listed_count: 0\n']"
SupportingBryan,0.2535211267605634,
All1DGirlz,-0.28378378378378377,
adamwolfgang,0.3492063492063492,"['description: Growing a beard is like raising a pig in an apartment.\n', 'followers: 439\n', 'following: 857\n', 'total tweet number: 9010\n', 'created_at: Wed Mar 18 23:18:12 +0000 2009\n', 'favorites_count: 680\n', 'listed_count: 30\n']"
ImAmandaNelson,0.2222222222222222,"['description: Managing Editor, @BookRiot. Host, Get Booked podcast. Writer, Madame Ovary: A Parenting TinyLetter. email amanda at riotnewmedia dot com\n', 'followers: 12435\n', 'following: 893\n', 'total tweet number: 30718\n', 'created_at: Tue Feb 23 15:16:16 +0000 2010\n', 'favorites_count: 5901\n', 'listed_count: 579\n']"
x_VintageBesos,-0.08333333333333333,"[""description: too weird to live. too rare to die. I'm a real photographer. book me. https://t.co/olXrSXL4FS --- check this out for me \xe2\x9d\xa4\xef\xb8\x8f\n"", 'followers: 2161\n', 'following: 2124\n', 'total tweet number: 184399\n', 'created_at: Tue Apr 07 19:37:48 +0000 2009\n', 'favorites_count: 17729\n', 'listed_count: 29\n']"
Vonnoo_Mariee,-0.20967741935483872,"['description: #RIPTONE #RIPNADYA #RIPGRANNY #RIPJIGGY #RIPGRANNYLYNN faith without work is dead\n', 'followers: 998\n', 'following: 990\n', 'total tweet number: 43630\n', 'created_at: Thu Dec 29 01:35:33 +0000 2011\n', 'favorites_count: 1536\n', 'listed_count: 0\n']"
4keithm,0.7213114754098361,"['description: Music/TV/Entertainment Personality Contact 4keithm@gmail.com    IG: @4KeithM Everything I Am on ITunes: https://t.co/NxUFRaWIjo\n', 'followers: 711\n', 'following: 2000\n', 'total tweet number: 11445\n', 'created_at: Wed Sep 30 20:09:33 +0000 2009\n', 'favorites_count: 1215\n', 'listed_count: 7\n']"
Vannie3000,0.8450704225352113,"['description: Im the only ME in the world- thats why Im special! Wife-singer-songwriter- daughter-mother-friend- and sometimes a #*%!&\n', 'followers: 968\n', 'following: 790\n', 'total tweet number: 7900\n', 'created_at: Wed May 26 17:06:56 +0000 2010\n', 'favorites_count: 105\n', 'listed_count: 32\n']"
meliss_hughes,0.45714285714285713,"['description: Writer: Quartz, HuffPo, Globe and Mail. Marketing & comms: https://t.co/4Z2l08evkr.\n', 'followers: 1560\n', 'following: 610\n', 'total tweet number: 14407\n', 'created_at: Thu Apr 02 17:44:04 +0000 2009\n', 'favorites_count: 20493\n', 'listed_count: 59\n']"
mcbeatke,0.4782608695652174,"['description: Husband, Father, Teacher, Coach\n', 'followers: 320\n', 'following: 458\n', 'total tweet number: 2778\n', 'created_at: Wed Jun 03 03:55:43 +0000 2009\n', 'favorites_count: 1948\n', 'listed_count: 12\n']"
playboyespinosa,0.0,"['description: main acc// @turntnick\n', 'followers: 1\n', 'following: 3\n', 'total tweet number: 0\n', 'created_at: Wed Jul 22 05:28:39 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
sagittariusee,0.5,
ElzbietaVine,0.8181818181818182,"['description: three times Polish junior chess champion, Labour, UNISON, working in the fibromyalgia field\n', 'followers: 777\n', 'following: 559\n', 'total tweet number: 2684\n', 'created_at: Tue Jun 08 20:10:10 +0000 2010\n', 'favorites_count: 317\n', 'listed_count: 26\n']"
BlueCR4,0.25,"['description: Dad of 2. WATP Glasgow\n', 'followers: 323\n', 'following: 315\n', 'total tweet number: 257\n', 'created_at: Mon Sep 16 13:58:10 +0000 2013\n', 'favorites_count: 741\n', 'listed_count: 2\n']"
_catmand00d,0.0,"['description: TX Straight Edge. Stay Young, Stay Free. ProgressiveYD. I #StandWithPP. Dog-sitter.\n', 'followers: 736\n', 'following: 454\n', 'total tweet number: 51993\n', 'created_at: Sat Dec 10 21:19:24 +0000 2011\n', 'favorites_count: 17246\n', 'listed_count: 13\n']"
RD16_,0.3783783783783784,"['description: Often imitated, never equalled.\n', 'followers: 789\n', 'following: 624\n', 'total tweet number: 46025\n', 'created_at: Tue Aug 31 23:30:27 +0000 2010\n', 'favorites_count: 5631\n', 'listed_count: 5\n']"
ViciousAssKoala,-0.2236842105263158,"['description: United States Navy. \xe2\x9a\x93\xef\xb8\x8f\xe2\x9b\xb5\xef\xb8\x8f\n', 'followers: 768\n', 'following: 283\n', 'total tweet number: 23710\n', 'created_at: Mon Jan 03 00:56:50 +0000 2011\n', 'favorites_count: 214\n', 'listed_count: 6\n']"
gmcalpin,0.09859154929577464,"['description: I make Multiplex. It is a comic strip. https://t.co/VoOKUXGxNs\n', 'followers: 1952\n', 'following: 170\n', 'total tweet number: 51569\n', 'created_at: Thu Apr 17 02:33:36 +0000 2008\n', 'favorites_count: 6288\n', 'listed_count: 206\n']"
hanwrighting,0.288135593220339,"['description: Freelance Model, Owner of Preloved Clothing, Photographer, Legs Lavish Presenter,  Selfie Whore & Suicide Girl Hopeful\n', 'followers: 8467\n', 'following: 279\n', 'total tweet number: 23836\n', 'created_at: Fri May 06 17:04:38 +0000 2011\n', 'favorites_count: 9731\n', 'listed_count: 67\n']"
birdkittyme,0.22857142857142856,"['description: Extreme fangirl, geek, lover of fantasy, bibliophile. I need music more than air to survive. Vance Joy\xe2\x9d\xa4\xef\xb8\x8fWhedonverse\xe2\x9d\xa4\xef\xb8\x8fOutlander\xe2\x9d\xa4\xef\xb8\x8f& so many more!\n', 'followers: 560\n', 'following: 504\n', 'total tweet number: 25101\n', 'created_at: Fri Mar 08 01:11:24 +0000 2013\n', 'favorites_count: 9669\n', 'listed_count: 13\n']"
tamaragreene12,-0.26229508196721313,"['description: \n', 'followers: 74\n', 'following: 178\n', 'total tweet number: 1182\n', 'created_at: Tue Mar 17 18:12:50 +0000 2015\n', 'favorites_count: 513\n', 'listed_count: 0\n']"
saltandburnitt,-0.02666666666666667,
xlarry_rainbowx,0.48333333333333334,
babylexx_3,0.15625,"[""description: the bay \xe2\x9c\x88\xef\xb8\x8f nyc \xe2\x80\xa2 NYU '18\n"", 'followers: 479\n', 'following: 436\n', 'total tweet number: 63218\n', 'created_at: Mon Mar 21 08:18:38 +0000 2011\n', 'favorites_count: 6167\n', 'listed_count: 2\n']"
ChrisRafc1995,-0.8909090909090909,"['description: From the ice age to the dole age.                   -Icelands sexiest shelf stacker 2015.\n', 'followers: 1043\n', 'following: 684\n', 'total tweet number: 17114\n', 'created_at: Wed Sep 30 10:16:35 +0000 2009\n', 'favorites_count: 5482\n', 'listed_count: 5\n']"
Rike12Modriguez,0.26785714285714285,
samamarie0924,0.20833333333333334,"['description: \n', 'followers: 521\n', 'following: 216\n', 'total tweet number: 10543\n', 'created_at: Wed Apr 24 20:11:35 +0000 2013\n', 'favorites_count: 4699\n', 'listed_count: 4\n']"
ReLxuise,0.8857142857142857,"['description: 313 \xe2\x9c\x88\xef\xb8\x8f 404 |(Pronounced Rae Lou-ease) \xe2\x80\xa2 God is Love \xe2\x80\xa2 #DreamLoud \xe2\x80\xa2 #The82Group \xe2\x80\xa2 Bookings email: Rv@the82group.com.\n', 'followers: 1112\n', 'following: 825\n', 'total tweet number: 6172\n', 'created_at: Fri May 08 13:20:27 +0000 2009\n', 'favorites_count: 2198\n', 'listed_count: 10\n']"
rjchrd,-0.04411764705882353,
4charitysystems,0.9605263157894737,"['description: @Shop4Charities and @4nothingbutnets. Tags: #4charity #4nets #4h2o\n', 'followers: 1429\n', 'following: 1608\n', 'total tweet number: 28585\n', 'created_at: Sun Mar 16 00:43:33 +0000 2014\n', 'favorites_count: 13\n', 'listed_count: 656\n']"
raptureveteran,-0.4090909090909091,
1_Sagittariuss,0.7837837837837838,"['description: \n', 'followers: 1485\n', 'following: 1766\n', 'total tweet number: 4782\n', 'created_at: Mon Jun 13 16:23:28 +0000 2011\n', 'favorites_count: 0\n', 'listed_count: 7\n']"
TheAnglophiler,0.1746031746031746,"['description: Writer. Honestly, just a weeb linguist at this point lmaoooo (icon from a commission by Hootsweets on Tumblr go check her out!)\n', 'followers: 110\n', 'following: 119\n', 'total tweet number: 4491\n', 'created_at: Mon Jun 03 18:58:11 +0000 2013\n', 'favorites_count: 15133\n', 'listed_count: 7\n']"
alexskarth,-0.3142857142857143,"['description: HI ITS CHES my new username is @kinkfrerard\n', 'followers: 0\n', 'following: 7\n', 'total tweet number: 1\n', 'created_at: Tue Jun 16 20:28:00 +0000 2015\n', 'favorites_count: 1\n', 'listed_count: 0\n']"
thehybridthings,0.6166666666666667,"['description: { The only thing stronger than my craving for TMI is my love for this one band, aka Linkin Park } ~ multifandom ~\n', 'followers: 1089\n', 'following: 605\n', 'total tweet number: 33725\n', 'created_at: Sat Aug 28 21:25:21 +0000 2010\n', 'favorites_count: 5056\n', 'listed_count: 12\n']"
Sug_arPlum_,-0.30985915492957744,
_fxckhan,-0.8307692307692308,"['description: 17 years old\n', 'followers: 582\n', 'following: 977\n', 'total tweet number: 7121\n', 'created_at: Sat Oct 12 16:56:50 +0000 2013\n', 'favorites_count: 6953\n', 'listed_count: 1\n']"
_MinnieMina,0.029850746268656716,"[""description: I can't explain it, I'm a people person. Passionate about life. And living it to the fullest. SC: minathebeauty\n"", 'followers: 574\n', 'following: 1031\n', 'total tweet number: 20743\n', 'created_at: Wed Sep 02 16:51:48 +0000 2009\n', 'favorites_count: 2833\n', 'listed_count: 8\n']"
royaljesy,-0.5,"['description: @NiallOfficial: Hello beautiful people..everyone good ?\n', 'followers: 667\n', 'following: 224\n', 'total tweet number: 42901\n', 'created_at: Mon Apr 30 02:45:54 +0000 2012\n', 'favorites_count: 12715\n', 'listed_count: 3\n']"
eileentso,0.7285714285714285,"['description: Early-stage tech VC and recovering work- and tech- aholic. Online identity full circle: Eileen Tso, Eileen Broch, Eileen Burbidge\n', 'followers: 58542\n', 'following: 887\n', 'total tweet number: 20482\n', 'created_at: Sat Feb 28 22:12:19 +0000 2009\n', 'favorites_count: 26038\n', 'listed_count: 1481\n']"
azimahtan,0.6617647058823529,"['description: azarath metrion zinthos\n', 'followers: 259\n', 'following: 166\n', 'total tweet number: 14058\n', 'created_at: Fri Dec 27 06:11:27 +0000 2013\n', 'favorites_count: 1113\n', 'listed_count: 1\n']"
charlottexriri,0.3142857142857143,
___Maeve,0.1917808219178082,
dcwarwick,0.43478260869565216,"['description: Writer | Co-creator of @FreshLit | Violence prevention educator | Interests include literature, pop culture, doubting my every decision\n', 'followers: 602\n', 'following: 1165\n', 'total tweet number: 10120\n', 'created_at: Tue Jun 16 19:31:29 +0000 2009\n', 'favorites_count: 1748\n', 'listed_count: 18\n']"
twurkdallas_,-0.3188405797101449,
Hopeless_Bay,-0.05555555555555555,"[""description: A classic case of 'hamster that gets turned into a human being'. Lover of lots of things, but you're not interested in a pretentious list.\n"", 'followers: 1144\n', 'following: 2003\n', 'total tweet number: 37342\n', 'created_at: Sun May 10 13:47:32 +0000 2009\n', 'favorites_count: 925\n', 'listed_count: 12\n']"
_KayleeTho,-0.18840579710144928,"['description: you can be eighteen with some soft hands\xe2\x80\xa2 Ezra 1/16\n', 'followers: 578\n', 'following: 238\n', 'total tweet number: 42044\n', 'created_at: Mon Apr 09 22:11:32 +0000 2012\n', 'favorites_count: 2063\n', 'listed_count: 2\n']"
rsgyergyek,0.36619718309859156,
Patarrrrz,0.11428571428571428,"['description: May the authentic Eminem please identify himself - Dr. Dre #psychedsquad #BlackLivesMatter #LoveWins\n', 'followers: 367\n', 'following: 343\n', 'total tweet number: 12243\n', 'created_at: Wed Feb 01 01:50:06 +0000 2012\n', 'favorites_count: 2602\n', 'listed_count: 0\n']"
CGommo,0.38666666666666666,"['description: RIP Lou Edwin. 2015-2016 rec basketball champion\n', 'followers: 359\n', 'following: 352\n', 'total tweet number: 2306\n', 'created_at: Tue Feb 11 00:54:42 +0000 2014\n', 'favorites_count: 2031\n', 'listed_count: 0\n']"
tamara_kiana,0.015873015873015872,"['description: Jan. 29th\xe2\x99\x92\n', 'followers: 915\n', 'following: 716\n', 'total tweet number: 28618\n', 'created_at: Mon Feb 22 21:07:44 +0000 2010\n', 'favorites_count: 3574\n', 'listed_count: 1\n']"
Please_No_Pics,0.273972602739726,
samroycexo,0.3333333333333333,"['description: \xc2\xbfpooooooor?\n', 'followers: 2144\n', 'following: 786\n', 'total tweet number: 126153\n', 'created_at: Wed Jan 02 19:17:30 +0000 2013\n', 'favorites_count: 38781\n', 'listed_count: 16\n']"
bellzuh_,-0.5932203389830508,"['description: \n', 'followers: 270\n', 'following: 159\n', 'total tweet number: 9306\n', 'created_at: Mon Apr 28 04:22:58 +0000 2014\n', 'favorites_count: 5872\n', 'listed_count: 1\n']"
Effiedeans,-0.11940298507462686,"['description: Pro UK Scottish blogger. You can find all my posts by following link below.\n', 'followers: 7065\n', 'following: 6958\n', 'total tweet number: 30681\n', 'created_at: Tue Mar 27 08:50:25 +0000 2012\n', 'favorites_count: 5969\n', 'listed_count: 66\n']"
AlphaDelta210,0.12727272727272726,"['description: (as a hobby) good at taking pics and like photography, like IT, aviation, green and recycling issues, hate the poor and jobless being made feel like dirt.\n', 'followers: 823\n', 'following: 1125\n', 'total tweet number: 32813\n', 'created_at: Wed Oct 13 10:57:24 +0000 2010\n', 'favorites_count: 3725\n', 'listed_count: 27\n']"
alllovehes,-0.0625,"['description: at least i can love him naked and tattooed.\n', 'followers: 46870\n', 'following: 24182\n', 'total tweet number: 77388\n', 'created_at: Wed Nov 30 12:14:02 +0000 2011\n', 'favorites_count: 4905\n', 'listed_count: 151\n']"
zoelyoung5,0.0547945205479452,
mburnhope,-0.4117647058823529,
_asxp83,0.9130434782608695,
Tori_Mace,-1.2105263157894737,"['description: forever your worst nightmare.\n', 'followers: 476\n', 'following: 695\n', 'total tweet number: 6889\n', 'created_at: Thu Apr 12 04:38:53 +0000 2012\n', 'favorites_count: 7569\n', 'listed_count: 2\n', 'description: forever your worst nightmare.\n', 'followers: 476\n', 'following: 695\n', 'total tweet number: 6889\n', 'created_at: Thu Apr 12 04:38:53 +0000 2012\n', 'favorites_count: 7569\n', 'listed_count: 2\n']"
aliyyah92,0.34285714285714286,
SimmonsJonah,-0.04225352112676056,"['description: \n', 'followers: 515\n', 'following: 926\n', 'total tweet number: 1193\n', 'created_at: Sat Apr 21 00:44:24 +0000 2012\n', 'favorites_count: 852\n', 'listed_count: 0\n']"
SkippyCinematic,0.3283582089552239,"[""description: \xe2\x97\x87Major Gamer since I was 4 yrs old!\xe2\x97\x87          I'm a pretty funny guy that has high ambitions! I also entertain people on the Web by gaming on youtube!\n"", 'followers: 640\n', 'following: 584\n', 'total tweet number: 30343\n', 'created_at: Thu Jul 19 18:42:24 +0000 2012\n', 'favorites_count: 36135\n', 'listed_count: 10\n']"
rykamilo,1.2253521126760563,"[""description: I'm tough, ambitious, & know exactly what I want. If that makes me a bitch, so be it. instagram/ryka_milo #Business #Success #Entrepreneur #LivingTheDream\n"", 'followers: 689\n', 'following: 153\n', 'total tweet number: 5691\n', 'created_at: Wed Mar 04 01:15:44 +0000 2009\n', 'favorites_count: 1269\n', 'listed_count: 16\n']"
GhostlyFoxGirl,0.3142857142857143,"['description: i changed my @ dw i still exist!! unless that is bad for u. in which case, i am sorry\n', 'followers: 7\n', 'following: 1\n', 'total tweet number: 2\n', 'created_at: Mon Aug 24 21:41:22 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
HOLAcademy,0.9615384615384616,
_DearParents_,0.75,"['description: A parent who brings up a revolutionary child is helping their child and their community. A parent who brings up a consumptive child is only helping corporations\n', 'followers: 16557\n', 'following: 9\n', 'total tweet number: 23512\n', 'created_at: Fri Jul 13 14:01:42 +0000 2012\n', 'favorites_count: 0\n', 'listed_count: 253\n']"
4h2oCharity4h2o,0.8513513513513513,"['description: Clean Water and Environmental Sustainability. Green Graphic Design, WordPress Themes, Social Media, and Blogging Tools On Our Website. #4h2o #water #charity\n', 'followers: 428\n', 'following: 1959\n', 'total tweet number: 19613\n', 'created_at: Fri May 25 05:26:41 +0000 2012\n', 'favorites_count: 11\n', 'listed_count: 262\n']"
PerriSimone_,0.35526315789473684,"['description: R.I.P. Grammie R.I.P. LaRon \xe2\x9d\xa4\xef\xb8\x8f\n', 'followers: 949\n', 'following: 810\n', 'total tweet number: 50359\n', 'created_at: Tue Jun 14 23:48:11 +0000 2011\n', 'favorites_count: 316\n', 'listed_count: 4\n']"
rscotty67,-0.4142857142857143,"['description: \n', 'followers: 62\n', 'following: 72\n', 'total tweet number: 731\n', 'created_at: Tue Jul 08 20:21:10 +0000 2014\n', 'favorites_count: 641\n', 'listed_count: 1\n']"
PeachHayden,-0.6363636363636364,"['description: I suck at life.\n', 'followers: 465\n', 'following: 1011\n', 'total tweet number: 11077\n', 'created_at: Thu Jan 31 17:34:45 +0000 2013\n', 'favorites_count: 14734\n', 'listed_count: 1\n']"
LukeReuters,-0.31343283582089554,"['description: Bureau chief, Israel & Palestinian Territories. Formerly Brussels, London, Baghdad, Rome, Johannesburg. Author of Dateline Baghdad https://t.co/4mZQQgHMz1\n', 'followers: 17516\n', 'following: 788\n', 'total tweet number: 7368\n', 'created_at: Tue Jan 10 08:45:12 +0000 2012\n', 'favorites_count: 638\n', 'listed_count: 911\n']"
SaveThe_Tits,0.2647058823529412,
georgekemp,0.4,"['description: Largeish mammal able to dress up and deliver pre-written lines of dialogue with semi-convincing spontaneity. One third of @GiraffeComedy. @WaringMcKenna\n', 'followers: 567\n', 'following: 943\n', 'total tweet number: 4011\n', 'created_at: Sun Apr 26 22:39:31 +0000 2009\n', 'favorites_count: 590\n', 'listed_count: 10\n']"
WillJaxx,0.36619718309859156,"['description: Urban Jazz/Chill Recording Artist & AHME Award Winner. Album, Dichotomy, available today on CD Baby|Amazon|iTunes|CD Universe\n', 'followers: 957\n', 'following: 2014\n', 'total tweet number: 2757\n', 'created_at: Wed Jan 15 15:10:10 +0000 2014\n', 'favorites_count: 776\n', 'listed_count: 11\n']"
slouise_louise,0.07142857142857142,"[""description: Determined to resist the rise of Islamic female subjugation in the free West, and retain full sovereignty over the UK & 'control' our borders.\n"", 'followers: 268\n', 'following: 373\n', 'total tweet number: 10509\n', 'created_at: Sun Apr 05 09:14:43 +0000 2015\n', 'favorites_count: 5131\n', 'listed_count: 16\n']"
Roseyanny,0.39705882352941174,"['description: One of the Geordie diaspora & speaker of the ancient tongue. Sweetness & light when all good. Twisty & glowering when not. Gym. Yoga. Middle name: Quaintrelle\xc2\xa9\n', 'followers: 1862\n', 'following: 1685\n', 'total tweet number: 87203\n', 'created_at: Fri Mar 13 16:28:41 +0000 2009\n', 'favorites_count: 17313\n', 'listed_count: 42\n']"
BillBelsey,0.8831168831168831,"['description: A lucky husband, proud dad & teacher who loves kids, learning & more. This is a personal account. Tweets are my own. Re-tweets are not necessarily endorsements.\n', 'followers: 521\n', 'following: 1454\n', 'total tweet number: 13626\n', 'created_at: Mon Feb 08 21:57:44 +0000 2010\n', 'favorites_count: 221\n', 'listed_count: 18\n']"
sirgrantmorris,-0.14,"['description: Pre-Med, Manchester United FC - Poster Boy For Banana Republic\n', 'followers: 138\n', 'following: 114\n', 'total tweet number: 6875\n', 'created_at: Mon Feb 25 06:06:17 +0000 2013\n', 'favorites_count: 3346\n', 'listed_count: 0\n']"
Alison_Farrell,-0.136986301369863,"['description: \n', 'followers: 22\n', 'following: 118\n', 'total tweet number: 3\n', 'created_at: Mon May 11 21:45:03 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
trashlirry,1.0547945205479452,
penglouin,0.22535211267605634,"['description: @waterloulies\n', 'followers: 8\n', 'following: 166\n', 'total tweet number: 4328\n', 'created_at: Sat Jan 03 19:05:22 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 1\n']"
robertwicke,0.17567567567567569,"['description: writer/director (& Associate Director @AlmeidaTheatre). #UncleVanya #Oresteia #1984play\n', 'followers: 4151\n', 'following: 435\n', 'total tweet number: 474\n', 'created_at: Mon Jul 11 17:06:47 +0000 2011\n', 'favorites_count: 334\n', 'listed_count: 35\n']"
tukatweet,0.4714285714285714,"['description: Enjoy reading, running, music, CBC Radio, and healthy life choices...\n', 'followers: 178\n', 'following: 652\n', 'total tweet number: 2561\n', 'created_at: Sun Sep 06 03:17:17 +0000 2009\n', 'favorites_count: 3067\n', 'listed_count: 8\n']"
DTNEtiquette,1.2714285714285714,"['description: Teaching soft skills to help make people strong, because life is too short to not know what to do!  #speaker #keynote #MiniManners #DTN\n', 'followers: 19563\n', 'following: 12987\n', 'total tweet number: 51805\n', 'created_at: Tue Sep 23 17:42:14 +0000 2008\n', 'favorites_count: 11800\n', 'listed_count: 720\n']"
Cobblywobbly,0.6111111111111112,"['description: I like weird shit and weird people.\n', 'followers: 92\n', 'following: 230\n', 'total tweet number: 2139\n', 'created_at: Fri Jun 27 03:28:23 +0000 2008\n', 'favorites_count: 166\n', 'listed_count: 0\n']"
adrianraiford,0.014925373134328358,"['description: Lawyer, Washington DC native, USAF Veteran, Fan of the Arsenal, Redskins, and Nationals.\n', 'followers: 39\n', 'following: 222\n', 'total tweet number: 2908\n', 'created_at: Thu Nov 04 02:27:13 +0000 2010\n', 'favorites_count: 368\n', 'listed_count: 7\n']"
Thav916,0.21333333333333335,"['description: Drafts. Free agency. Rumors. Announcers. Recruiting. Fantasy sports. Food. TV.\n', 'followers: 239\n', 'following: 340\n', 'total tweet number: 12355\n', 'created_at: Mon Jan 25 23:30:16 +0000 2010\n', 'favorites_count: 6\n', 'listed_count: 8\n']"
lucafex,0.6417910447761194,"['description: This is #Lucafex on twitter.im here to enjoy. LinkedIn -za.linkedin.com/in/lucasfenyane\n', 'followers: 1998\n', 'following: 31\n', 'total tweet number: 133726\n', 'created_at: Fri Apr 05 08:54:02 +0000 2013\n', 'favorites_count: 2\n', 'listed_count: 1308\n']"
GraceOnTheFarm,-0.27692307692307694,
younghov_,0.8591549295774648,"[""description: Tre'. Phil 4:13  Palm Beach Ain't Neva Been Shy\n"", 'followers: 496\n', 'following: 465\n', 'total tweet number: 5453\n', 'created_at: Mon Jun 20 01:50:12 +0000 2011\n', 'favorites_count: 769\n', 'listed_count: 0\n']"
franciskong,1.2131147540983607,"['description: Entrepreneur, Trainer, Speaker, Author, Broadcaster and Columnist\n', 'followers: 23096\n', 'following: 33\n', 'total tweet number: 5972\n', 'created_at: Fri Sep 05 14:44:53 +0000 2008\n', 'favorites_count: 7\n', 'listed_count: 154\n']"
hellohanina,0.4864864864864865,"['description: But did I die, though?\n', 'followers: 594\n', 'following: 464\n', 'total tweet number: 32436\n', 'created_at: Sat Aug 08 07:28:51 +0000 2009\n', 'favorites_count: 15887\n', 'listed_count: 5\n']"
eksotinkerbell,0.7536231884057971,
kateljacobson,-0.3484848484848485,"['description: Student at the University of Calgary. Disputatious Jewess. I hated Margaret Thatcher before it was cool.\n', 'followers: 736\n', 'following: 876\n', 'total tweet number: 4340\n', 'created_at: Sun Jan 06 02:24:55 +0000 2013\n', 'favorites_count: 1617\n', 'listed_count: 17\n']"
virtuous_being,0.031746031746031744,"['description: Darkness cannot drive out darkness, only light can do that. IG: sk_indiscretion  \xce\xa6\xce\xa3\xce\xa0\n', 'followers: 509\n', 'following: 465\n', 'total tweet number: 63980\n', 'created_at: Wed Jun 29 02:09:30 +0000 2011\n', 'favorites_count: 2317\n', 'listed_count: 6\n']"
Kal_L_Superman,0.4507042253521127,"['description: Faster than a speeding bullet! More powerful than a locomotive! Able to leap tall buildings in a single bound! With @ClassicLois (Pre-Crisis) DCRP\n', 'followers: 465\n', 'following: 297\n', 'total tweet number: 14360\n', 'created_at: Wed May 28 03:52:45 +0000 2014\n', 'favorites_count: 8380\n', 'listed_count: 5\n']"
_iamPRYCELESS,-0.35526315789473684,"['description: welcome to the xanny family.\n', 'followers: 394\n', 'following: 312\n', 'total tweet number: 25482\n', 'created_at: Sun Jul 11 03:59:04 +0000 2010\n', 'favorites_count: 1949\n', 'listed_count: 1\n']"
CleanMeadow,0.13559322033898305,
landpsychology,0.125,"['description: Psychology is a beautiful science. Here you can find fact about this field. landofpsychology@gmail.com\n', 'followers: 81913\n', 'following: 75890\n', 'total tweet number: 34539\n', 'created_at: Tue Dec 16 09:24:05 +0000 2014\n', 'favorites_count: 0\n', 'listed_count: 207\n']"
yongshun095,-0.3142857142857143,"['description: Add me in snapchat : ys.095\n', 'followers: 65\n', 'following: 449\n', 'total tweet number: 1409\n', 'created_at: Mon May 19 12:55:42 +0000 2014\n', 'favorites_count: 1723\n', 'listed_count: 0\n']"
OpportunCity,0.7246376811594203,"[""description: Planning, gardening and connecting with the wonders of the city. Learn, educate, activate - for climate's sake!\n"", 'followers: 405\n', 'following: 527\n', 'total tweet number: 4165\n', 'created_at: Sun Mar 02 20:40:51 +0000 2014\n', 'favorites_count: 4207\n', 'listed_count: 28\n']"
caitlinnk_,-0.4931506849315068,"['description: holly springs, nc\n', 'followers: 568\n', 'following: 625\n', 'total tweet number: 5220\n', 'created_at: Sat Dec 07 03:44:01 +0000 2013\n', 'favorites_count: 8230\n', 'listed_count: 1\n']"
